,training_data_stanford.csv_diff,count1,training_data_thu.csv_diff,count2,training_data_stanford.csv_SegmentedInput,training_data_thu.csv_SegmentedInput
238,,0,,0, 存折 别的 地方 取 利息 是 多少 ,存折 别的 地方 取 利息 是 多少
239,,0,,0, 存折 别的 地方 取 利息 怎么 算 ,存折 别的 地方 取 利息 怎么 算
240,,0,,0, 存折 异地 取 利息 怎么 算 ,存折 异地 取 利息 怎么 算
241,,0,,0, 定期 存折 别的 地方 取 利息 是 多少 ,定期 存折 别的 地方 取 利息 是 多少
242,,0,,0, 定期 存折 异地 取 利息 怎么 算 ,定期 存折 异地 取 利息 怎么 算
243,,0,,0, 活期 存折 别的 地方 取 利息 是 多少 ,活期 存折 别的 地方 取 利息 是 多少
244,,0,,0, 活期 存折 异地 取 利息 怎么 算 ,活期 存折 异地 取 利息 怎么 算
245,,0,,0, 定期 存款 外地 取 收 多少 钱 ,定期 存款 外地 取 收 多少 钱
246,,0,,0, 定期 存款 异地 取 收 多少 钱 ,定期 存款 异地 取 收 多少 钱
247,,0,,0, 活期 存款 外地 取 收 多少 钱 ,活期 存款 外地 取 收 多少 钱
248,,0,,0, 活期 存款 异地 取 收 多少 钱 ,活期 存款 异地 取 收 多少 钱
249,,0,,0, 存折 丢 了 ， 补办 也 要 回到 开户行 吗 ,存折 丢 了 ， 补办 也 要 回到 开户行 吗
250,,0,,0, 卡片 丢失 也 要 回到 开户行 办理 吗 ,卡片 丢失 也 要 回到 开户行 办理 吗
251,,0,,0, 郑州 银行 不 是 全国 业务 都 统一 吗 ,郑州 银行 不 是 全国 业务 都 统一 吗
252,! 不通 ! 兑,2,! 不 ! 通兑,2, 什么 是 不通 兑 业务 ,什么 是 不 通兑 业务
253,! 通 ! 兑,2,! 通兑,1, 什么 是 更改 通 兑 标志 ,什么 是 更改 通兑 标志
254,! 通 ! 兑,2,! 通兑,1, 什么 是 通 兑 业务 ,什么 是 通兑 业务
255,! 存钱 ! 不 ! 用 ! 取钱,4,! 存 ! 钱 ! 不用 ! 取 ! 钱,5, 为什么 我 存钱 就 不 用 到 开户行 ， 取钱 就要 呢 ,为什么 我 存 钱 就 不用 到 开户行 ， 取 钱 就要 呢
256,! 支 ! 控方 ! 式,3,! 支控 ! 方式,2, 支 控方 式 是 什么 意思 ,支控 方式 是 什么 意思
257,,0,,0, 定期 存单 可以 在 全国 郑州 银行 都 能 取 吗 ,定期 存单 可以 在 全国 郑州 银行 都 能 取 吗
258,,0,,0, 使用 卡片 只能 在 当地 取款 吗,使用 卡片 只能 在 当地 取款 吗
259,,0,,0, 为什么 卡 就 能 在 全国 取 ， 但是 存折 不行 啊 ,为什么 卡 就 能 在 全国 取 ， 但是 存折 不行 啊
260,! 办 ! 卡 ! 卡 ! 比 ! 存折,5,! 办卡 ! 卡比存 ! 折,3, 为什么 一定 要 让 我 办 卡 ， 卡 比 存折 好 在 哪 了 ,为什么 一定 要 让 我 办卡 ， 卡比存 折 好 在 哪 了
261,,0,,0, 我 的 存折 为什么 一定 要 我 回 开户行 去 取 ,我 的 存折 为什么 一定 要 我 回 开户行 去 取
262,! 取钱,1,! 取 ! 钱,2, 我 的 卡 是 在 A 地 办 的 ， 我 现在 人 在 B 能 取钱 吗 ,我 的 卡 是 在 A 地 办 的 ， 我 现在 人 在 B 能 取 钱 吗
263,! 取钱,1,! 取 ! 钱,2, 我 刚才 拿 存折 在 网点 取钱 ， 为什么 不 给 我 取 ,我 刚才 拿 存折 在 网点 取 钱 ， 为什么 不 给 我 取
264,! 取钱,1,! 取 ! 钱,2, 我 现在 人 在 外地 了 ， 我 能 用 存折 在 当地 取钱 吗,我 现在 人 在 外地 了 ， 我 能 用 存折 在 当地 取 钱 吗
265,,0,,0, 我 现在 有 个 存折 ， 不 是 在 当地 办 的 ， 能 取 吗 ,我 现在 有 个 存折 ， 不 是 在 当地 办 的 ， 能 取 吗
266,,0,,0, 我 用 的 活期 存折 是 在 哪 都 可以 取 吗 ,我 用 的 活期 存折 是 在 哪 都 可以 取 吗
267,,0,,0, 存折 在 我 朋友 那 ， 他 知道 我 的 密码 能 取 走 钱 吗 ,存折 在 我 朋友 那 ， 他 知道 我 的 密码 能 取 走 钱 吗
268,! 取钱,1,! 取 ! 钱,2, 刚才 我 那 卡 去 银行 为什么 不 让 我 取钱 ,刚才 我 那 卡 去 银行 为什么 不 让 我 取 钱
269,,0,,0, 个人 存款 业务 ， 支取 的 方式 有 哪些 ,个人 存款 业务 ， 支取 的 方式 有 哪些
270,,0,,0, 凭 密码 、 凭 证件 是否 算 为 支取 方式 ,凭 密码 、 凭 证件 是否 算 为 支取 方式
271,,0,,0, 凭 印鉴 、 凭 密码 — 凭 证件 是否 算 为 支取 方式 ,凭 印鉴 、 凭 密码 — 凭 证件 是否 算 为 支取 方式
272,! 卡 ! 能 ! 取钱,3,! 卡能 ! 取 ! 钱,3, 为什么 别人 拿 着 我 的 卡 能 取钱 ,为什么 别人 拿 着 我 的 卡能 取 钱
273,! 家 ! 人 ! 取钱,3,! 家人 ! 取 ! 钱,3, 我 存折 在 我 家 人 那 了 ， 他 能 取钱 吗,我 存折 在 我 家人 那 了 ， 他 能 取 钱 吗
274,! 闹离婚,1,! 闹 ! 离婚,2, 我 跟 我 老婆 闹离婚 呢 ， 钱 都 存 她 卡里 了 ， 她 没有 密码 能 去 钱 吗 ,我 跟 我 老婆 闹 离婚 呢 ， 钱 都 存 她 卡里 了 ， 她 没有 密码 能 去 钱 吗
275,,0,,0, 我 家人 去世 了 ， 密码 我 知道 ， 我 能 取 他 折子 里面 的 钱 吗 ,我 家人 去世 了 ， 密码 我 知道 ， 我 能 取 他 折子 里面 的 钱 吗
276,! 取钱,1,! 取 ! 钱,2, 我 卡 丢 了 ， 他 没有 我 身份证 能 取钱 吗 ,我 卡 丢 了 ， 他 没有 我 身份证 能 取 钱 吗
277,,0,,0, 除了 定期 和 教育 储蓄 ， 郑州 银行 还有 其他 储蓄 业务 吗 ,除了 定期 和 教育 储蓄 ， 郑州 银行 还有 其他 储蓄 业务 吗
278,,0,,0, 郑州 银行 可以 办理 “ 死期 ” 业务 吗 ,郑州 银行 可以 办理 “ 死期 ” 业务 吗
279,,0,,0, 郑州 银行 可以 办理 教育 储蓄 吗 ,郑州 银行 可以 办理 教育 储蓄 吗
280,,0,,0, 郑州 银行 有 没 有 既 能 随时 取 又 能 按照 定期 算 利息 的 业务 ,郑州 银行 有 没 有 既 能 随时 取 又 能 按照 定期 算 利息 的 业务
281,! 取 ! 点,2,! 取点,1, 郑州 银行 有 没 有 我 一次性 存 一 笔 钱 ， 然后 每个 月 取 点 但是 还 不 损失 利息 的 业务 ,郑州 银行 有 没 有 我 一次性 存 一 笔 钱 ， 然后 每个 月 取点 但是 还 不 损失 利息 的 业务
282,,0,,0, 通知 存款 是 定期 吗 ,通知 存款 是 定期 吗
283,,0,,0, 外汇 能 办理 通知 存款 吗,外汇 能 办理 通知 存款 吗
284,,0,,0, 外汇 能 在 郑州 银行 存 定期 吗 ,外汇 能 在 郑州 银行 存 定期 吗
285,,0,,0, 我 想 把 钱 存 郑州 银行 ， 都 能 办理 什么样 比较 安全 的 业务 ,我 想 把 钱 存 郑州 银行 ， 都 能 办理 什么样 比较 安全 的 业务
286,,0,,0, 我 想 办理 每个 月 都 存 点 钱 ， 然后 按照 定期 算 利息 的 业务 ,我 想 办理 每个 月 都 存 点 钱 ， 然后 按照 定期 算 利息 的 业务
287,,0,,0, 存款 保险 偿付 比例 ,存款 保险 偿付 比例
288,,0,,0, 存款 保险 偿付 多少 钱 ,存款 保险 偿付 多少 钱
289,,0,,0, 存款 保险 偿付 金额 ,存款 保险 偿付 金额
290,,0,,0, 存款 保险 偿付 上限 ,存款 保险 偿付 上限
291,,0,,0, 存款 保险 偿付 数额 ,存款 保险 偿付 数额
292,,0,,0, 保险 投保人 要 上交 保费 吗 ,保险 投保人 要 上交 保费 吗
293,,0,,0, 买 保险 的 人 要 上交 保费 吗 ,买 保险 的 人 要 上交 保费 吗
294,,0,,0, 上 保险 的 人 要 上交 保费 吗 ,上 保险 的 人 要 上交 保费 吗
295,,0,,0, 上 保险 的 人 用 上交 保费 吗 ,上 保险 的 人 用 上交 保费 吗
296,,0,,0, 保险 的 含义 ,保险 的 含义
297,,0,,0, 保险 的 解释 ,保险 的 解释
298,,0,,0, 保险 是 什么 ,保险 是 什么
299,,0,,0, 保险 怎么 解释 ,保险 怎么 解释
300,,0,,0, 保险 怎么 理解 ,保险 怎么 理解
301,,0,,0, 什么 叫 存款 保险 基金 ,什么 叫 存款 保险 基金
302,,0,,0, 什么 是 存款 保险 基金 ,什么 是 存款 保险 基金
303,,0,,0, 什么 是 存款 保险 基金 业务 ,什么 是 存款 保险 基金 业务
304,,0,,0, 什么 是 基金 ,什么 是 基金
305,,0,,0, 存款人 死亡 后 ， 怎么 取 他 的 钱 ,存款人 死亡 后 ， 怎么 取 他 的 钱
306,! 怎么 ! 办,2,! 怎么办,1, 户主 本人 已 死亡 ， 存款 有 纠纷 怎么 办 ,户主 本人 已 死亡 ， 存款 有 纠纷 怎么办
307,,0,,0, 户主 本人 已 死亡 ， 没有 公证书 可以 取款 吗,户主 本人 已 死亡 ， 没有 公证书 可以 取款 吗
308,! 怎么 ! 办,2,! 怎么办,1, 户主 本人 已 死亡 ， 没有 判决书 怎么 办 ,户主 本人 已 死亡 ， 没有 判决书 怎么办
309,,0,,0, 户主 本人 已 死亡 ， 取款 需要 公证 吗 ,户主 本人 已 死亡 ， 取款 需要 公证 吗
310,,0,,0, 户主 本人 已 死亡 ， 取款 需要 什么 手续 ,户主 本人 已 死亡 ， 取款 需要 什么 手续
311,! 取钱,1,! 取 ! 钱,2, 户主 本人 已 死亡 ， 我 能 直接 取钱 吗 ,户主 本人 已 死亡 ， 我 能 直接 取 钱 吗
312,,0,,0, 户主 本人 已 死亡 ， 需要 办理 继承 吗 ,户主 本人 已 死亡 ， 需要 办理 继承 吗
313,,0,,0, 户主 本人 已 死亡 ， 需要 什么 证明 吗 ,户主 本人 已 死亡 ， 需要 什么 证明 吗
314,,0,,0, 户主 本人 已 死亡 ， 怎么 才 能 取 出来 钱 ,户主 本人 已 死亡 ， 怎么 才 能 取 出来 钱
315,! 取钱,1,! 取 ! 钱,2, 护照 丢 了 ， 能 用 继承权 证明书 复印件 取钱 吗 ,护照 丢 了 ， 能 用 继承权 证明书 复印件 取 钱 吗
316,! 不 ! 能,2,! 不能,1, 继承权 证明书 复印件 ， 能 不 能 取款 ,继承权 证明书 复印件 ， 能 不能 取款
317,! 卡 ! 能 ! 取钱,3,! 卡能 ! 取 ! 钱,3, 继承权 证明书 复印件 和 卡 能 取钱 吗 ,继承权 证明书 复印件 和 卡能 取 钱 吗
318,,0,,0, 继承权 证明书 复印件 能 办理 业务 吗 ,继承权 证明书 复印件 能 办理 业务 吗
319,,0,,0, 继承权 证明书 复印件 能 取款 吗,继承权 证明书 复印件 能 取款 吗
320,! 有复 ! 印件,2,! 有 ! 复印件,2, 继承权 证明书 有复 印件 ， 能 替 别人 取款 吗,继承权 证明书 有 复印件 ， 能 替 别人 取款 吗
321,! 取钱,1,! 取 ! 钱,2, 继承人 身份证 丢 了 ， 能 用 继承权 证明书 复印件 取钱 吗,继承人 身份证 丢 了 ， 能 用 继承权 证明书 复印件 取 钱 吗
322,! 取钱,1,! 取 ! 钱,2, 卡 丢 了 ， 能 用 继承权 证明书 复印件 取钱 吗 ,卡 丢 了 ， 能 用 继承权 证明书 复印件 取 钱 吗
323,,0,,0, 取款 ， 只 带 继承权 证明书 复印件 行 吗 ,取款 ， 只 带 继承权 证明书 复印件 行 吗
324,! 取钱,1,! 取 ! 钱,2, 我 有 别人 的 继承权 证明书 复印件 ， 能 替 他 取钱 吗 ,我 有 别人 的 继承权 证明书 复印件 ， 能 替 他 取 钱 吗
325,,0,,0, 不 知道 家人 开 了 多少 个 账户 ， 每个 都 要 公证书 吗 ,不 知道 家人 开 了 多少 个 账户 ， 每个 都 要 公证书 吗
326,,0,,0, 公证书 的 钱 是 郑州 银行 出 吗 ,公证书 的 钱 是 郑州 银行 出 吗
327,! 还 ! 是,2,! 还是,1, 公证书 是 要 原件 还 是 复印件 ,公证书 是 要 原件 还是 复印件
328,! 家 ! 人,2,! 家人,1, 家 人 去世 了 ， 怎么 才 能 取出 他 账户 里面 的 钱,家人 去世 了 ， 怎么 才 能 取出 他 账户 里面 的 钱
329,! 继承权,1,! 继 ! 承权,2, 什么 是 继承权 证明书 ,什么 是 继 承权 证明书
330,,0,,0, 为什么 人家 别的 银行 就 不要 公证书 呢 ,为什么 人家 别的 银行 就 不要 公证书 呢
331,,0,,0, 我 父亲 的 卡 ， 为什么 一定 要 到 公证处 开 证明 ,我 父亲 的 卡 ， 为什么 一定 要 到 公证处 开 证明
332,! 我 ! 家 ! 怎么 ! 办,4,! 我家 ! 怎么办,2, 我 家 在 村里 ， 没有 公证处 怎么 办 ,我家 在 村里 ， 没有 公证处 怎么办
333,! 里 ! 钱 ! 开 ! 公证书,4,! 里钱 ! 开公 ! 证书,3, 账户 里 钱 不 多 ， 开 公证书 的 钱 那么 贵 ， 就 不 能 通融 一下 ,账户 里钱 不 多 ， 开公 证书 的 钱 那么 贵 ， 就 不 能 通融 一下
334,! 不 ! 要,2,! 不要,1, 办理 继承 取款 业务 时 ， 公证书 原件 银行 要 不 要 留存 ,办理 继承 取款 业务 时 ， 公证书 原件 银行 要 不要 留存
335,! 不 ! 要,2,! 不要,1, 存款人 死亡 ， 生前 在 银行 的 存款 家属 支取 要 不 要 把 继承 公证书 原件 留 在 银行 ,存款人 死亡 ， 生前 在 银行 的 存款 家属 支取 要 不要 把 继承 公证书 原件 留 在 银行
336,! 继承 ! 书 ! 单 ! 折 ! 类 ! 相 ! 关公 ! 证书,8,! 继承书 ! 单折类 ! 相关 ! 公证书,4, 存款人 死亡 家属 拿 着 公正 继承 书 到 网点 办理 单 折 类 账户 密码 挂失 、 取款 业务 时 ， 网点 是否 需要 留存 相 关公 证书 原件 ,存款人 死亡 家属 拿 着 公正 继承书 到 网点 办理 单折类 账户 密码 挂失 、 取款 业务 时 ， 网点 是否 需要 留存 相关 公证书 原件
337,! 取钱,1,! 取 ! 钱,2, 存款人 死亡 家属 想 取钱 拿 着 公证书 去 网点 办理 业务 要 不要 留存 公证书 原件 ,存款人 死亡 家属 想 取 钱 拿 着 公证书 去 网点 办理 业务 要 不要 留存 公证书 原件
338,,0,,0, 存款人 已经 死亡 ， 其 留下 的 存款 需要 亲属 领取 ， 已经 办理 了 公证书 ， 到 银行 取款 要 不 要 讲 原件 留下 ,存款人 已经 死亡 ， 其 留下 的 存款 需要 亲属 领取 ， 已经 办理 了 公证书 ， 到 银行 取款 要 不 要 讲 原件 留下
339,! 不 ! 要,2,! 不要,1, 户主 不 在 人世 假如 申请 继承 财产 ， 公证书 原件 要 不 要 留 在 银行 ,户主 不 在 人世 假如 申请 继承 财产 ， 公证书 原件 要 不要 留 在 银行
340,! 驾 ! 鹤 ! 西 ! 游 ! 不 ! 要,6,! 驾鹤西游 ! 不要,2, 户主 驾 鹤 西 游 ， 留下 的 遗产 家属 凭借 公证书 去 办理 取款 ， 公证 原件 要 不 要 留 在 银行 ,户主 驾鹤西游 ， 留下 的 遗产 家属 凭借 公证书 去 办理 取款 ， 公证 原件 要 不要 留 在 银行
341,,0,,0, 户主 去世 ， 他人 取 户主 钱 ， 网点 是 不 是 留 公证书 原件 ,户主 去世 ， 他人 取 户主 钱 ， 网点 是 不 是 留 公证书 原件
342,! 不 ! 要,2,! 不要,1, 户主 去世 继承人 取款 ， 网点 公证书 原件 要 不 要 留下 ,户主 去世 继承人 取款 ， 网点 公证书 原件 要 不要 留下
343,! 出 ! 具 ! 单 ! 折 ! 类 ! 相 ! 关公 ! 证书,8,! 出具 ! 单折类 ! 相关 ! 公证书,4, 户主 死亡 后 继承人 持 公证处 出 具 的 继承权 证明书 到 网点 办理 单 折 类 账户 密码 挂失 、 取款 业务 时 ， 网点 是否 需要 留存 相 关公 证书 原件 ,户主 死亡 后 继承人 持 公证处 出具 的 继承权 证明书 到 网点 办理 单折类 账户 密码 挂失 、 取款 业务 时 ， 网点 是否 需要 留存 相关 公证书 原件
344,,0,,0, 存折 、 存单 口头 挂失 后 失效 后 怎么 办理 ,存折 、 存单 口头 挂失 后 失效 后 怎么 办理
345,,0,,0, 存折 、 存单 口头 挂失 能 打电话 办 吗 ,存折 、 存单 口头 挂失 能 打电话 办 吗
346,,0,,0, 存折 、 存单 口头 挂失 如何 办理 ,存折 、 存单 口头 挂失 如何 办理
347,,0,,0, 存折 、 存单 口头 挂失 有效期 是 多久 ,存折 、 存单 口头 挂失 有效期 是 多久
348,! 什么是,1,! 什么 ! 是,2, 存折 、 存单 什么是 口头 挂失 ,存折 、 存单 什么 是 口头 挂失
349,,0,,0, 存折 挂失 方式 ,存折 挂失 方式
350,,0,,0, 去 哪 办理 存单 、 存折 书面 挂失 ,去 哪 办理 存单 、 存折 书面 挂失
351,,0,,0, 书面 挂失 存单 、 存折 能 在 外地 办理 吗 ,书面 挂失 存单 、 存折 能 在 外地 办理 吗
352,,0,,0, 书面 挂失 存单 、 存折 如何 办理 ,书面 挂失 存单 、 存折 如何 办理
353,,0,,0, 书面 挂失 存单 、 存折 有效期 是 多久 ,书面 挂失 存单 、 存折 有效期 是 多久
354,,0,,0, 别人 能 替 我 去 办理 换 折 业务 吗 ,别人 能 替 我 去 办理 换 折 业务 吗
355,,0,,0, 存折 不 能 用 了 ， 怎么 办 ,存折 不 能 用 了 ， 怎么 办
356,,0,,0, 存折 打 满 了 怎么 办 ,存折 打 满 了 怎么 办
357,,0,,0, 存折 消磁 了 怎么 办 ,存折 消磁 了 怎么 办
358,! 换 ! 折,2,! 换折,1, 换 折 必须 本人 办 吗 ,换折 必须 本人 办 吗
359,! 折 ! 能,2,! 折能,1, 换 折 能 代办 吗 ,换 折能 代办 吗
360,! 换 ! 折,2,! 换折,1, 换 折 需要 带 身份证 吗 ,换折 需要 带 身份证 吗
361,! 换 ! 折 ! 还 ! 给,4,! 换折 ! 还给,2, 换 折 之后 ， 原来 的 存折 还 给 我 吗 ,换折 之后 ， 原来 的 存折 还给 我 吗
362,! 换 ! 折,2,! 换折,1, 换 折 之后 ， 原来 的 存折 怎么 处理 ,换折 之后 ， 原来 的 存折 怎么 处理
363,! 换 ! 折,2,! 换折,1, 我 能 代办 换 折 业务 吗 ,我 能 代办 换折 业务 吗
364,,0,,0, 存折 密码 输 错 几 次 会 锁定 ,存折 密码 输 错 几 次 会 锁定
365,! 哪去,1,! 哪 ! 去,2, 存折 密码 锁定 后 ， 到 哪去 办理 ,存折 密码 锁定 后 ， 到 哪 去 办理
366,,0,,0, 存折 密码 锁定 后 ， 第二 天 自动 解锁 吗 ,存折 密码 锁定 后 ， 第二 天 自动 解锁 吗
367,,0,,0, 存折 密码 锁定 后 ， 什么 时候 自动 解锁 ,存折 密码 锁定 后 ， 什么 时候 自动 解锁
368,,0,,0, 存折 密码 锁定 后 ， 怎么 解锁 ,存折 密码 锁定 后 ， 怎么 解锁
369,,0,,0, 存折 密码 怎么 锁定 ,存折 密码 怎么 锁定
370,,0,,0, 能 通过 电话 办理 存折 的 密码 解锁 吗 ,能 通过 电话 办理 存折 的 密码 解锁 吗
371,,0,,0, 能 通过 机具 办理 存折 的 密码 解锁 吗 ,能 通过 机具 办理 存折 的 密码 解锁 吗
372,,0,,0, 能 通过 手机 办理 存折 的 密码 解锁 吗 ,能 通过 手机 办理 存折 的 密码 解锁 吗
373,,0,,0, 能 通过 网银 办理 存折 的 密码 解锁 吗 ,能 通过 网银 办理 存折 的 密码 解锁 吗
374,,0,,0, 别人 能 挂失 我 的 存折 密码 吗 ,别人 能 挂失 我 的 存折 密码 吗
375,,0,,0, 存折 的 密码 忘记 了 怎么 改 ,存折 的 密码 忘记 了 怎么 改
376,,0,,0, 存折 密码 挂失 能 代理 吗 ,存折 密码 挂失 能 代理 吗
377,! 怎么 ! 办,2,! 怎么办,1, 存折 密码 挂失 之后 怎么 办 ,存折 密码 挂失 之后 怎么办
378,,0,,0, 存折 取款 密码 忘记 了 到 哪里 去 改 ,存折 取款 密码 忘记 了 到 哪里 去 改
379,,0,,0, 带 着 户口本 ， 能 办 存折 密码 挂失 吗 ,带 着 户口本 ， 能 办 存折 密码 挂失 吗
380,,0,,0, 密码 忘记 了 必须 本人 办理 吗 ,密码 忘记 了 必须 本人 办理 吗
381,,0,,0, 能 在 外地 办理 存折 密码 挂失 吗 ,能 在 外地 办理 存折 密码 挂失 吗
382,,0,,0, 我 不 在 当地 ， 怎么 办 存折 密码 挂失 ,我 不 在 当地 ， 怎么 办 存折 密码 挂失
383,,0,,0, 我 能 帮 别人 挂失 他 的 存折 密码 吗 ,我 能 帮 别人 挂失 他 的 存折 密码 吗
